multi_edge_id,autoID,link.citation,link.methodology,interaction.type,interaction.dimensionality,interaction.classification,con.taxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,con.mass.mean.g.,con.mass.max.g.,res.taxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,res.mass.mean.g.,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodweb.name
628,81854,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Mesaphorura sylvatica,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
628,81864,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Mesaphorura sylvatica,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
629,82030,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Nitidulidae sp.,family,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000827099,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
629,82051,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Nitidulidae sp.,family,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000827099,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
630,82195,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Pergamasinae (juv) {s},family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.87E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
630,82207,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Pergamasinae (juv) {s},family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.87E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
631,82320,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Pseudoparasitus placentulus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,5.37E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
631,82337,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Pseudoparasitus placentulus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,5.37E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
632,82355,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Pseudoparasitus placentulus (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,2.22E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
632,82366,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Pseudoparasitus placentulus (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,2.22E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
633,82384,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Rhodacarellus cf kreuzi (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.25E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
633,82393,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Rhodacarellus cf kreuzi (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.25E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
634,82615,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Stilicus sp. (juv),genus,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000442552,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
634,82637,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Stilicus sp. (juv),genus,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000442552,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
635,82673,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Tenebrionidae sp. (juv),family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000744338,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
635,82694,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Tenebrionidae sp. (juv),family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000744338,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
636,82734,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Tomocerus flavescens,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000281974,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
636,82755,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Tomocerus flavescens,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000281974,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
637,82829,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia cerva,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,8.03E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
637,82849,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia cerva,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,8.03E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
638,82866,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia cerva (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,3.30E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
638,82880,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia cerva (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,3.30E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
639,82896,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia nemorensis,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,4.83E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
639,82914,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia nemorensis,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,4.83E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
640,82932,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia nemorensis (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.79E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
640,82944,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia nemorensis (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.79E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
641,82957,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Vulgarogamasus kraepelini,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000101723,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
641,82976,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Vulgarogamasus kraepelini,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000101723,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
642,83027,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Zercon cf gurensis,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.22E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
642,83036,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Zercon cf gurensis,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.22E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
643,93644,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Atheta sp. (juv),genus,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000175231,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
643,93662,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Atheta sp. (juv),genus,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000175231,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
644,93938,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Dalopius marginatus (juv) {m},species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000184087,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
644,93956,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Dalopius marginatus (juv) {m},species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000184087,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
645,94233,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Linyphiidae cf Erigoniinae (juv) {m},family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000220271,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
645,94250,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Linyphiidae cf Erigoniinae (juv) {m},family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000220271,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
646,94308,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Lysigamasus vagabundus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,5.29E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
646,94324,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Lysigamasus vagabundus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,5.29E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
647,94374,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Megalothorax minimus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.52E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
647,94382,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Megalothorax minimus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.52E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
648,94397,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Mesaphorura macrochaeta,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
648,94405,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Mesaphorura macrochaeta,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
649,94420,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Mesaphorura sp.,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
649,94428,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Mesaphorura sp.,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
650,94443,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Mesaphorura sylvatica,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
650,94451,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Mesaphorura sylvatica,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
651,94707,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Pachylaelaps longisetosus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,6.06E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
651,94723,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Pachylaelaps longisetosus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,6.06E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
652,94740,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Paratullbergia callipygos,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
652,94748,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Paratullbergia callipygos,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
653,94758,Digel et al. (2014),NA,predacious,2D,ibi,Lithobius sp.,genus,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.00359344,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
653,94759,Digel et al. (2014),NA,predacious,2D,ibi,Lithobius sp.,genus,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.00359344,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
654,94760,Digel et al. (2014),NA,predacious,2D,ibi,Schendyla nemorensis,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.005111424,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
654,94761,Digel et al. (2014),NA,predacious,2D,ibi,Schendyla nemorensis,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.005111424,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
655,94763,Digel et al. (2014),NA,predacious,2D,ibi,Geostiba circellaris,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.001056938,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
655,94764,Digel et al. (2014),NA,predacious,2D,ibi,Geostiba circellaris,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.001056938,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
656,94765,Digel et al. (2014),NA,predacious,2D,ibi,Othius subuliformis,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.003693547,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
656,94766,Digel et al. (2014),NA,predacious,2D,ibi,Othius subuliformis,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.003693547,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
657,94767,Digel et al. (2014),NA,predacious,2D,ibi,Othius sp. (juv) {m},genus,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.002792224,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
657,94768,Digel et al. (2014),NA,predacious,2D,ibi,Othius sp. (juv) {m},genus,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.002792224,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
658,94769,Digel et al. (2014),NA,predacious,2D,ibi,Xantholininae sp. (juv),family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.00144613,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
658,94770,Digel et al. (2014),NA,predacious,2D,ibi,Xantholininae sp. (juv),family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.00144613,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
659,94771,Digel et al. (2014),NA,predacious,2D,ibi,Microneta viaria,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.001863227,-999,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
