net_id,struc_roc_mean,attr_roc_mean,full_roc_mean,struc_pr_mean,attr_pr_mean,full_pr_mean
140,0.9894405454329634,0.9276500929827686,0.9913609215185867,0.838517624918035,0.35914316265639573,0.8678494127736587
141,0.9929188413858826,0.9215274662869166,0.9935195146761344,0.9011328157744123,0.3773457994391519,0.9072997082835128
142,0.9922043188392138,0.9249825577873436,0.993032880732389,0.8942861765690399,0.39735590943520427,0.9096464225413342
143,0.874371177154865,0.8270826297422043,0.8866958891515629,0.3000140114569947,0.2558365903526437,0.2988789605065493
144,0.9852881165434662,0.9586156522004471,0.9873360440013121,0.8596035361158929,0.6403151670308551,0.9031304809771997
145,0.9941147797445613,0.9762208303486082,0.9960210445578191,0.9228495801261563,0.713144162319538,0.971188565790853
146,0.99420810695098,0.9709857104427622,0.9947055513878469,0.9014196667716667,0.6471693109412345,0.924738043895513
147,0.9881362311718981,0.9554812798770744,0.9854106425027374,0.8984320242678224,0.6464244947940667,0.9071382838214743
148,0.9670650036967778,0.8909979617623452,0.9706083039858753,0.4423101987271664,0.10156313669656847,0.5059565094694032
149,0.9931177711200284,0.8276726630978051,0.9933623790805288,0.8728211313921725,0.18324097206249054,0.879123281836702
150,0.9378839858488618,0.8137741081232817,0.9328458132776316,0.4294060095232427,0.270734186600335,0.45810556645494527
151,0.9924234725097193,0.8215920311633162,0.9936603881658431,0.8620355438329043,0.18149727314750552,0.8785713172249796
152,0.9281293975091884,0.7712002151932467,0.9357448853894846,0.42398876096766874,0.24300278650253607,0.4719665859801435
153,0.9252199040767387,0.7956372901678657,0.9409976019184653,0.3850480547200592,0.25141410662901487,0.4552940136653426
154,0.9909449646478429,0.9063357455565214,0.9924665824721861,0.8010601292265426,0.0855107043617428,0.8270656196539848
155,0.9353794259030351,0.8659134734239803,0.9324053655633383,0.16444237025775585,0.05815858506347258,0.16444330907441382
156,0.9583701097077986,0.8953365783705655,0.9621346271740461,0.2664007616252998,0.08386540421525043,0.27299221431650267
157,0.9552511522728805,0.8972140397800965,0.9599099880855219,0.22466304186420022,0.08579699363216323,0.23219959955160693
158,0.9527650147330882,0.8896386511448957,0.9576787380459247,0.29605450820019874,0.10547322987698379,0.3190432691972302
159,0.9424252290743056,0.8852956911172505,0.939866155135582,0.2041473078125215,0.0700100683325024,0.1914328189685352
160,0.9496944436823446,0.8823906032628719,0.9482274048249903,0.2649947197965952,0.08229197359972255,0.2645293476665785
161,0.9576154633663659,0.8971414145412119,0.9575161014704652,0.2749930924196954,0.08220509220711608,0.26588658586806724
162,0.9519361473425014,0.8727579803706884,0.9541761828394204,0.3065662713926137,0.05859466019106432,0.3094222447225547
