"","feature_name","coef_estimate","coef_std_error","coef_p_adjusted","model","metric","significance"
"108","max_log_mass",0.0214300120409863,0.0131197804997179,0.170838263445975,"Attribute","PR-AUC",""
"109","clustering_coefficient",-0.0196879610696886,0.0132626776923461,0.208471523173171,"Attribute","PR-AUC",""
"110","parasitic_removal",0.0166064927109556,0.013482764792939,0.297843249805867,"Attribute","PR-AUC",""
"111","unclassified_tax_frac",0.0158679588649671,0.0135294950004782,0.309113017700869,"Attribute","PR-AUC",""
"112","deg_assort_oo",0.0152363562603554,0.0135676531555545,0.31674628508737,"Attribute","PR-AUC",""
"113","cannibalistic_removal",0.00942405499421439,0.0138428715654962,0.552239625530106,"Attribute","PR-AUC",""
"114","deg_assort_ii",-0.00729574055266251,0.0139103553867346,0.633554435157662,"Attribute","PR-AUC",""
"115","min_log_mass",-0.00629281511834111,0.013936113746624,0.6567070189743,"Attribute","PR-AUC",""
"116","avg_degree",0.197335464013496,0.0112333637949672,0.00000000000763357490275681,"Structure","PR-AUC","****"
"117","log_num_nodes",0.179422999948368,0.021940413597552,0.0000013885069262801,"Structure","PR-AUC","****"
"118","unclassified_tax_frac",-0.164724964432095,0.0273424214758701,0.0000653517832278974,"Structure","PR-AUC","****"
"119","connectance",-0.157259715555929,0.0295654919774832,0.000128738558428362,"Structure","PR-AUC","***"
"120","miss_mass_frac",-0.159153936237429,0.0290271113910009,0.000128738558428362,"Structure","PR-AUC","***"
"121","min_log_mass",-0.157962213210833,0.0293677278441281,0.000128738558428362,"Structure","PR-AUC","***"
"122","mean_log_mass",-0.158682943176926,0.0291625116987201,0.000128738558428362,"Structure","PR-AUC","***"
"123","median_log_mass",-0.154038212278801,0.030445028369717,0.000200134800440834,"Structure","PR-AUC","***"
"124","deg_assort_io",0.149504117863824,0.0316122768290667,0.000372978023870921,"Structure","PR-AUC","***"
"125","clustering_coefficient",0.144563035071385,0.0327995467147937,0.000695832298671414,"Structure","PR-AUC","***"
"126","mass_skewness",-0.142080410245119,0.0333656166883247,0.000888445913626354,"Structure","PR-AUC","***"
"127","max_log_mass",-0.139817906602955,0.0338649167408588,0.00109457016143108,"Structure","PR-AUC","**"
"128","high_tax_frac",0.133973515038079,0.0350863321766656,0.00205235036904088,"Structure","PR-AUC","**"
"129","parasitic_removal",0.0968949794635794,0.0410072067434019,0.0475620504466624,"Structure","PR-AUC","*"
"130","deg_assort_ii",0.0843774177838879,0.0424383872321155,0.0941274427628656,"Structure","PR-AUC",""
"131","modularity",0.0802579411563351,0.0428568787205064,0.109172323660834,"Structure","PR-AUC",""
"132","cannibalistic_removal",0.0792503462433757,0.0429554535221502,0.109172323660834,"Structure","PR-AUC",""
"133","assort_mass",0.0681214256795397,0.0439487365854334,0.174969092164525,"Structure","PR-AUC",""
"134","num_attr",0.0670152864737906,0.0440381518309971,0.174969092164525,"Structure","PR-AUC",""
"135","assort_mov",0.0422254187240384,0.0456277155799509,0.421298201459697,"Structure","PR-AUC",""
"136","deg_assort_oi",-0.0247209465719494,0.046298653463914,0.656673589962005,"Structure","PR-AUC",""
"137","deg_assort_oo",0.0121228751193869,0.0465617315405966,0.83363062313257,"Structure","PR-AUC",""
"138","assort_met",0.00621566206683035,0.0466229171586951,0.895344007711911,"Structure","PR-AUC",""
