"","feature_name","coef_estimate","coef_std_error","coef_p_adjusted","model","metric","significance"
"124","median_log_mass",-0.0376922175001203,0.0143063525854194,0.0285789220711159,"Structure","PR-AUC","*"
"125","max_log_mass",-0.0369697239827275,0.0143440084938864,0.0297890294040749,"Structure","PR-AUC","*"
"126","deg_assort_oo",0.0334497849274123,0.0145157854512273,0.0530948522526568,"Structure","PR-AUC",""
"127","assort_mov",0.0311872543853112,0.0146161859860219,0.0724356038350687,"Structure","PR-AUC",""
"128","num_attr",-0.0258315295606105,0.0148236443262462,0.154902015370612,"Structure","PR-AUC",""
"129","assort_met",0.0218711972824996,0.0149505452772956,0.246021136626468,"Structure","PR-AUC",""
"130","log_num_nodes",0.0188293039284992,0.0150331279436859,0.311078025529406,"Structure","PR-AUC",""
"131","deg_assort_oi",0.0188214303312452,0.0150333251380254,0.311078025529406,"Structure","PR-AUC",""
"132","deg_assort_ii",-0.0171910586480353,0.0150723302628048,0.35106458927484,"Structure","PR-AUC",""
"133","cannibalistic_removal",-0.0143593126956784,0.0151314900878274,0.443645529034007,"Structure","PR-AUC",""
"134","high_tax_frac",-0.0127385621839312,0.0151604871349699,0.489984399047771,"Structure","PR-AUC",""
"135","mass_skewness",0.0074017723487871,0.0152312200700338,0.723485859668994,"Structure","PR-AUC",""
"136","assort_mass",-0.004308870187154,0.0152549815553501,0.798381044656658,"Structure","PR-AUC",""
"137","deg_assort_io",0.00391813785670816,0.0152570886283911,0.798381044656658,"Structure","PR-AUC",""
"138","unclassified_tax_frac",0.00509792323156223,0.0152501151823312,0.798381044656658,"Structure","PR-AUC",""
