"","feature_name","coef_estimate","coef_std_error","coef_p_adjusted","model","metric","significance"
"117","log_num_nodes",0.0930697972844462,0.0107315691570294,0.00000000000000361639184840811,"Structure","PR-AUC","****"
"118","unclassified_tax_frac",-0.0912122850153864,0.0107868039690488,0.0000000000000107838276425545,"Structure","PR-AUC","****"
"119","cannibalistic_removal",-0.0861154110391225,0.0109313033558981,0.000000000000394774101062552,"Structure","PR-AUC","****"
"120","min_log_mass",-0.0734529978642744,0.0112476260341048,0.00000000136027402458861,"Structure","PR-AUC","****"
"121","mass_skewness",-0.0695716630357654,0.011332987881036,0.000000010531602260794,"Structure","PR-AUC","****"
"122","clustering_coefficient",0.0677572759832695,0.0113710940746123,0.0000000243363675351666,"Structure","PR-AUC","****"
"123","assort_mass",0.0601172928492765,0.0115192882206517,0.00000099208815937414,"Structure","PR-AUC","****"
"124","mean_log_mass",-0.0584828216493025,0.0115484668281464,0.00000187479444288673,"Structure","PR-AUC","****"
"125","modularity",-0.0568500111759967,0.0115767423467603,0.00000350315360560835,"Structure","PR-AUC","****"
"126","median_log_mass",-0.055820259561468,0.0115941286388941,0.00000499003248178637,"Structure","PR-AUC","****"
"127","miss_mass_frac",-0.0524038456202194,0.0116493618959047,0.0000190521868531226,"Structure","PR-AUC","****"
"128","deg_assort_oi",0.0417093642333068,0.0117984065182589,0.000839762329965924,"Structure","PR-AUC","***"
"129","connectance",0.0377497233089161,0.0118446131112409,0.0026208106444661,"Structure","PR-AUC","**"
"130","num_attr",0.0358807979044684,0.0118647659937758,0.00416767948251136,"Structure","PR-AUC","**"
"131","deg_assort_io",0.0347771997145313,0.0118761706439579,0.00529025488130053,"Structure","PR-AUC","**"
"132","max_log_mass",-0.0290534083374957,0.0119294600155032,0.0209444943839405,"Structure","PR-AUC","*"
"133","assort_met",0.027027735057751,0.0119459812450124,0.0311927607646912,"Structure","PR-AUC","*"
"134","deg_assort_oo",0.022376349251739,0.0119793311892323,0.0760084979783603,"Structure","PR-AUC",""
"135","high_tax_frac",-0.021776619934804,0.0119831681785601,0.0807476375818077,"Structure","PR-AUC",""
"136","assort_mov",0.0210018283050539,0.0119879691466502,0.0885541889585527,"Structure","PR-AUC",""
"137","deg_assort_ii",-0.0156755539369091,0.0120162271978275,0.201870712395279,"Structure","PR-AUC",""
"138","parasitic_removal",0.000714309794452504,0.0120516035961638,0.952777417644408,"Structure","PR-AUC",""
