"","feature_name","coef_estimate","coef_std_error","coef_p_adjusted","model","metric","significance"
"110","avg_degree",-0.11252151982822,0.0489987144266041,0.0276664500207625,"Attribute","PR-AUC","*"
"111","clustering_coefficient",-0.0882049001498534,0.0485090976278585,0.0835453799022644,"Attribute","PR-AUC",""
"112","median_log_mass",0.0743404773986178,0.0484672323235665,0.143832305093451,"Attribute","PR-AUC",""
"113","parasitic_removal",-0.0712695058074548,0.0523717334920155,0.190094478231426,"Attribute","PR-AUC",""
"114","unclassified_tax_frac",0.0461652725039422,0.0479970200693687,0.351410600981835,"Attribute","PR-AUC",""
"115","assort_met",0.0287212592920284,0.0485474250340845,0.554110159450339,"Attribute","PR-AUC",""
"116","avg_degree",0.51479195989053,0.0462845037752676,0.00000000000000000000000000224656284862758,"Structure","PR-AUC","****"
"117","log_num_nodes",0.388669433578985,0.044996579947411,0.0000000000000000439517676483509,"Structure","PR-AUC","****"
"118","unclassified_tax_frac",-0.414487337187235,0.0477537482990132,0.0000000000000000439517676483509,"Structure","PR-AUC","****"
"119","cannibalistic_removal",-0.356919831620652,0.0456072223664578,0.0000000000000289707119695633,"Structure","PR-AUC","****"
"120","mass_skewness",-0.2861578879281,0.0456413350566211,0.00000000166392827777103,"Structure","PR-AUC","****"
"121","min_log_mass",-0.28642141721114,0.0461769507726816,0.00000000212770301563296,"Structure","PR-AUC","****"
"122","mean_log_mass",-0.24473044868451,0.0466102469464954,0.000000498205556128754,"Structure","PR-AUC","****"
"123","clustering_coefficient",0.243446122042729,0.0467608359823954,0.000000554156424056955,"Structure","PR-AUC","****"
"124","median_log_mass",-0.233092496586982,0.0469611967755914,0.00000176919864710733,"Structure","PR-AUC","****"
"125","modularity",-0.21764442892226,0.0465545456943319,0.00000675956917695054,"Structure","PR-AUC","****"
"126","assort_mass",0.213164675024442,0.0473744873617891,0.0000142374286576092,"Structure","PR-AUC","****"
"127","miss_mass_frac",-0.200986009071213,0.046243132155163,0.0000265382086249881,"Structure","PR-AUC","****"
"128","deg_assort_oi",0.166407574505616,0.0475375651598059,0.000821455498579084,"Structure","PR-AUC","***"
"129","connectance",0.146203703147191,0.0474025584240584,0.00312848842190841,"Structure","PR-AUC","**"
"130","num_attr",0.147034126137746,0.0473982821911977,0.00312848842190841,"Structure","PR-AUC","**"
"131","deg_assort_io",0.123098959928109,0.047102957959294,0.0128865858618704,"Structure","PR-AUC","*"
"132","max_log_mass",-0.103523057846732,0.0472451854710328,0.0384752521392694,"Structure","PR-AUC","*"
"133","assort_met",0.100423922056579,0.0471954589841782,0.0426153787833283,"Structure","PR-AUC","*"
"134","deg_assort_oo",0.0989376400691147,0.047415987734691,0.0446991389707457,"Structure","PR-AUC","*"
"135","assort_mov",0.0935946294680535,0.0480038414223613,0.0575023843708069,"Structure","PR-AUC",""
"136","high_tax_frac",-0.0917200575377971,0.0473029311067813,0.0575023843708069,"Structure","PR-AUC",""
"137","deg_assort_ii",-0.0765633517527499,0.0476747591462605,0.113206588659189,"Structure","PR-AUC",""
"138","parasitic_removal",0.0089955399844556,0.0478696781825146,0.850941492216256,"Structure","PR-AUC",""
