"","feature_name","coef_estimate","coef_std_error","coef_p_adjusted","model","metric","significance"
"101","mean_log_mass",0.0483502326919557,0.0369775978489153,0.323272032196326,"Attribute","PR-AUC",""
"102","max_log_mass",0.0386751881248729,0.0308988273895438,0.331083519645986,"Attribute","PR-AUC",""
"103","miss_mass_frac",0.562826289914853,0.719825569914681,0.616411342166544,"Attribute","PR-AUC",""
"104","mass_skewness",-0.294665741186117,0.388611049839615,0.616411342166544,"Attribute","PR-AUC",""
"105","assort_mov",-3.3674765758278,5.10247780721418,0.659060209926477,"Attribute","PR-AUC",""
"106","deg_assort_oi",0.158784447825078,0.312007174202186,0.746549638217901,"Attribute","PR-AUC",""
"107","deg_assort_io",0.191929033053725,0.444862726471457,0.771334617371374,"Attribute","PR-AUC",""
"108","min_log_mass",0.0162916236377101,0.0517473540120266,0.828179738315168,"Attribute","PR-AUC",""
"109","unclassified_tax_frac",0.0898548580689798,0.464296006913752,0.886856143616754,"Attribute","PR-AUC",""
"110","deg_assort_oo",0.0463384989869377,0.353653424972093,0.895753161982355,"Attribute","PR-AUC",""
"111","log_num_nodes",2.63146259163995,0.423263714463274,0.0000000111431134474007,"Structure","PR-AUC","****"
"112","avg_degree",0.251514164199885,0.0435842280179972,0.0000000868057558587173,"Structure","PR-AUC","****"
"113","cannibalistic_removal",-22.3773604520165,5.15729616601321,0.000104977519568816,"Structure","PR-AUC","***"
"114","deg_assort_oi",1.3612584203777,0.452576341718175,0.0144731176800785,"Structure","PR-AUC","*"
"115","deg_assort_io",1.69144592723649,0.635950420682915,0.0245793876988018,"Structure","PR-AUC","*"
"116","unclassified_tax_frac",-1.93334991946591,0.723356635012284,0.0245793876988018,"Structure","PR-AUC","*"
"117","mass_skewness",-1.47846844837821,0.542404287383924,0.0245793876988018,"Structure","PR-AUC","*"
"118","deg_assort_oo",-1.27477783816389,0.507731973141693,0.0331325080496573,"Structure","PR-AUC","*"
"119","deg_assort_ii",-1.00067026440391,0.413414991578281,0.0378870648847149,"Structure","PR-AUC","*"
"120","max_log_mass",0.0770276459834687,0.0438401530821471,0.173614929013808,"Structure","PR-AUC",""
"121","assort_met",-2.62869403595041,1.54576566894443,0.178044772590042,"Structure","PR-AUC",""
"122","min_log_mass",-0.116600076092288,0.0757522780002886,0.226872226600471,"Structure","PR-AUC",""
"123","clustering_coefficient",0.818944294894666,0.738996433328044,0.392747227766879,"Structure","PR-AUC",""
"124","assort_mov",-9.85716074550061,8.26731274988605,0.392747227766879,"Structure","PR-AUC",""
"125","median_log_mass",-0.0563671053588766,0.0497105412226763,0.392747227766879,"Structure","PR-AUC",""
"126","modularity",1.00387873192963,1.04059332181589,0.438751317321705,"Structure","PR-AUC",""
"127","mean_log_mass",-0.054565651016976,0.0570726537070496,0.438751317321705,"Structure","PR-AUC",""
"128","high_tax_frac",-0.69905169353996,1.15172247769507,0.664737552968225,"Structure","PR-AUC",""
"129","connectance",0.89904201293458,2.48888438525893,0.831290646718732,"Structure","PR-AUC",""
"130","assort_mass",-1.02780717277044,3.67403364619125,0.857637105309953,"Structure","PR-AUC",""
"131","miss_mass_frac",-0.127369920703884,1.12135204739257,0.952878631862205,"Structure","PR-AUC",""
"132","num_attr",0.00161436077940127,0.0620421506817539,0.97924107737355,"Structure","PR-AUC",""
