"","feature_name","mean_coef","mean_coef_se","mean_coef_conf_low","mean_coef_conf_high","mean_coef_zvalue","mean_coef_pvalue","p_adjusted","model","metric","significance"
"49","mass_skewness",-1.4436625026659,0.171790558792511,-1.78037199789922,-1.10695300743258,-8.40361957498232,0.0000000000000000432923566277348,0.000000000000000190486369162033,"Structure","ROC-AUC","****"
"50","max_log_mass",0.21906313927091,0.0461611228486366,0.128587338487582,0.309538940054237,4.7456198149517,0.0000020786882398321,0.00000762185687938435,"Structure","ROC-AUC","****"
"51","num_attr",0.270750429708517,0.0622043013821454,0.148829998999512,0.392670860417522,4.35259979925168,0.0000134532597571691,0.0000422816735225315,"Structure","ROC-AUC","****"
"52","min_log_mass",-0.165841286455987,0.0413277599486733,-0.246843695955387,-0.0848388769565877,-4.01283027829122,0.0000599950502890848,0.000164986388294983,"Structure","ROC-AUC","***"
"53","modularity",-2.47091675821383,0.694333521025138,-3.8318104594231,-1.11002305700456,-3.55868856016873,0.000372711166807048,0.000911071741083895,"Structure","ROC-AUC","***"
"54","deg_assort_oo",0.906730465726621,0.273707121674835,0.370264507243946,1.4431964242093,3.31277629963835,0.00092374832588748,0.00203224631695246,"Structure","ROC-AUC","**"
"55","assort_mov",2.76521577333869,0.932498610118269,0.937518497506886,4.5929130491705,2.96538326527691,0.00302306050044539,0.00604612100089079,"Structure","ROC-AUC","**"
"56","deg_assort_ii",-0.508735254840993,0.205130479519433,-0.910790994699082,-0.106679514982905,-2.48005686932935,0.0131361429762122,0.0222303958058976,"Structure","ROC-AUC","*"
"57","miss_mass_frac",2.27491085443392,0.914492460029173,0.482505632776739,4.0673160760911,2.48762122583422,0.0128600616933913,0.0222303958058976,"Structure","ROC-AUC","*"
"58","assort_mass",3.43964375724293,1.56075244637247,0.380568962352901,6.49871855213296,2.20383685140935,0.0275358199024019,0.0432705741323458,"Structure","ROC-AUC","*"
"59","deg_assort_io",0.778518107524867,0.501884266519613,-0.205175054853574,1.76221126990331,1.55119050239134,0.12085603754163,0.177255521727723,"Structure","ROC-AUC",""
"60","connectance",-1.98166554703131,1.34784962973048,-4.62345082130305,0.660119727240424,-1.4702423054622,0.141496140598091,0.194557193322375,"Structure","ROC-AUC",""
"61","assort_met",1.77700168076617,1.28830975012503,-0.748085429478888,4.30208879101122,1.37932797651629,0.167793654517182,0.217144729375176,"Structure","ROC-AUC",""
"62","deg_assort_oi",0.222537869940573,0.176100334905714,-0.122618786474626,0.567694526355771,1.26369929994581,0.206337976497525,0.252190860163641,"Structure","ROC-AUC",""
"63","median_log_mass",0.0869473975643174,0.0740225841021359,-0.0581368672758691,0.232031662404504,1.17460635316848,0.24015224038259,0.278071015179841,"Structure","ROC-AUC",""
"64","high_tax_frac",-0.741349565676115,0.68022806405941,-2.07459657123256,0.59189743988033,-1.08985442507613,0.275777275128948,0.303355002641843,"Structure","ROC-AUC",""
"65","mean_log_mass",0.0641058982679439,0.105873846602394,-0.143406841072749,0.271618637608637,0.605493238653087,0.544851315871797,0.570796616627597,"Structure","ROC-AUC",""
"66","clustering_coefficient",-0.245376668721456,0.452412460599716,-1.1321050914969,0.641351754053987,-0.542373807291217,0.587561019786726,0.587561019786726,"Structure","ROC-AUC",""
"67","cannibalistic_removal",-13.1378499418746,1.17544247492287,-15.4417171927235,-10.8339826910258,-11.1769399372238,0.0000000000000000000000000000528820982316931,0.00000000000000000000000000116340616109725,"Full","PR-AUC","****"
"68","avg_degree",0.158329208133064,0.0179683955050039,0.123111152943256,0.193547263322871,8.81153846424248,0.00000000000000000123439912661946,0.000000000000000013578390392814,"Full","PR-AUC","****"
"69","unclassified_tax_frac",-5.91061234820687,0.724981026071306,-7.33157515930663,-4.48964953710711,-8.15278212208761,0.000000000000000355646019247241,0.0000000000000026080708078131,"Full","PR-AUC","****"
"70","modularity",-5.3160367141066,0.732013751598232,-6.75078366723913,-3.88128976097406,-7.262208807553,0.000000000000380819708214529,0.00000000000209450839517991,"Full","PR-AUC","****"
"71","log_num_nodes",1.53863798644928,0.214916608210281,1.11740143435713,1.95987453854143,7.15923259380603,0.000000000000811299329193694,0.00000000000356971704845226,"Full","PR-AUC","****"
"72","mass_skewness",-1.15560366446211,0.21482921704843,-1.57666892987703,-0.734538399047188,-5.37917365402676,0.0000000748285047565969,0.000000274371184107522,"Full","PR-AUC","****"
"73","deg_assort_oi",0.807078923499722,0.188256455460111,0.438096270797904,1.17606157620154,4.28712482409789,0.000018100059580635,0.0000568859015391387,"Full","PR-AUC","****"
"74","assort_met",4.68051088071939,1.40207764399495,1.93243869848929,7.42858306294948,3.33826796309453,0.000843024076756014,0.00231831621107904,"Full","PR-AUC","**"
"75","deg_assort_io",1.70141709486963,0.545520286767279,0.632197332805762,2.7706368569335,3.11888876755093,0.00181534479127136,0.003993758540797,"Full","PR-AUC","**"
"76","deg_assort_ii",-0.697109990506911,0.221369927121877,-1.13099504766579,-0.263224933348033,-3.14907268376663,0.00163789452356594,0.003993758540797,"Full","PR-AUC","**"
"77","mean_log_mass",-0.309912728583204,0.110569719284491,-0.526629378380807,-0.0931960787856013,-2.80287162334031,0.00506498260624257,0.0101299652124851,"Full","PR-AUC","*"
"78","median_log_mass",-0.189059696349076,0.0766999561386937,-0.339391610380916,-0.0387277823172367,-2.464925742685,0.0137041649268924,0.0251243023659695,"Full","PR-AUC","*"
"79","max_log_mass",0.0934398237133354,0.0480289610067352,-0.000696939859865645,0.187576587286536,1.94548917475504,0.0517161313469998,0.0875196068949227,"Full","PR-AUC",""
"80","assort_mov",1.89795089795739,1.03359215869625,-0.127889733087252,3.92379152900204,1.83626673440657,0.0663182170987889,0.10421434115524,"Full","PR-AUC",""
"81","num_attr",0.102499658819376,0.0602981709179059,-0.0156847561797196,0.220684073818471,1.69988006699119,0.0891534869945916,0.130758447592068,"Full","PR-AUC",""
"82","deg_assort_oo",0.468285470249465,0.318110714890674,-0.155211530936257,1.09178247143519,1.47208329782416,0.140998385169233,0.193872779607696,"Full","PR-AUC",""
"83","connectance",2.02405874201689,1.4891100634331,-0.894596982311993,4.94271446634578,1.35924052339723,0.174070384086456,0.212752691661224,"Full","PR-AUC",""
"84","min_log_mass",-0.0504119021804148,0.0364091087975399,-0.121773755423593,0.0209499510627633,-1.38459588397893,0.166176070758547,0.212752691661224,"Full","PR-AUC",""
"85","assort_mass",2.20533401477377,1.79126994226562,-1.30555507206686,5.71622310161439,1.23115671331169,0.218264257538075,0.252727035044087,"Full","PR-AUC",""
"86","clustering_coefficient",-0.371370273148986,0.497265724095742,-1.34601109237664,0.603270546078667,-0.746824595289186,0.455169447104902,0.500686391815393,"Full","PR-AUC",""
"87","miss_mass_frac",0.572116353501262,0.824856765752445,-1.04460290737353,2.18883561437605,0.693594787913717,0.487936363288795,0.511171428207309,"Full","PR-AUC",""
"88","high_tax_frac",0.441044218069212,0.741321967710813,-1.01194683864398,1.89403527478241,0.594942868658199,0.551881660690639,0.551881660690639,"Full","PR-AUC",""
"89","deg_assort_oi",1.61531709754719,0.172886614417648,1.2764593332886,1.95417486180579,9.34321666826686,0.00000000000000000000934509619658495,0.000000000000000000205592116324869,"Attribute","PR-AUC","****"
"90","median_log_mass",-0.654370833945417,0.0796804737860687,-0.810544562566112,-0.498197105324723,-8.21243653372738,0.00000000000000021674462803994,0.00000000000000238419090843934,"Attribute","PR-AUC","****"
"91","mean_log_mass",-0.922064637140114,0.123419934307446,-1.16396770838271,-0.68016156589752,-7.47095388045822,0.000000000000079615557502572,0.000000000000583847421685528,"Attribute","PR-AUC","****"
"92","modularity",-5.45587930904809,0.807226101465239,-7.03804246791996,-3.87371615017622,-6.75879942329024,0.0000000000139139855995741,0.0000000000765269207976578,"Attribute","PR-AUC","****"
"93","assort_met",8.68054776131541,1.45318885598491,5.83229760358499,11.5287979190458,5.973447790743,0.00000000232291149606269,0.0000000102208105826758,"Attribute","PR-AUC","****"
"94","connectance",8.38600860515016,1.48902156282619,5.46752634201083,11.3044908682895,5.63189198498466,0.0000000178243310950008,0.0000000653558806816694,"Attribute","PR-AUC","****"
"95","deg_assort_ii",-1.08656336349852,0.22377825573988,-1.52516874474869,-0.647957982248355,-4.85553594072849,0.00000120061574702584,0.00000377336377636693,"Attribute","PR-AUC","****"
"96","num_attr",-0.278820515175875,0.0638704004646289,-0.404006500086548,-0.153634530265203,-4.36541047414106,0.000012688426228283,0.0000348931721277783,"Attribute","PR-AUC","****"
"97","min_log_mass",0.15593653389912,0.0403610804569529,0.076828816203492,0.235044251594747,3.86353715345737,0.000111756886202708,0.000273183499606618,"Attribute","PR-AUC","***"
"98","max_log_mass",-0.188503051444186,0.0494352788897679,-0.285396198068131,-0.0916099048202413,-3.81312810765194,0.000137218940099069,0.000301881668217953,"Attribute","PR-AUC","***"
"99","deg_assort_io",1.80201762350662,0.567576321413992,0.689568033535197,2.91446721347805,3.17493446346967,0.00149870345818585,0.0029974069163717,"Attribute","PR-AUC","**"
"100","cannibalistic_removal",-4.62195129947708,1.50676039330097,-7.57520167034698,-1.66870092860718,-3.06747597031764,0.00215874816484089,0.00395770496887496,"Attribute","PR-AUC","**"
"101","deg_assort_oo",-0.975204726329048,0.331913592589105,-1.62575536780369,-0.324654084854401,-2.93812832045209,0.00330200322282954,0.00558800545401922,"Attribute","PR-AUC","**"
"102","clustering_coefficient",-1.09829410559727,0.517913541084207,-2.11340464612231,-0.0831835650722212,-2.12061284070326,0.0339543966440156,0.0533569090120245,"Attribute","PR-AUC",""
"103","log_num_nodes",-0.428455608677129,0.225856371674238,-0.871134097158635,0.0142228798043766,-1.89702688262038,0.0578243901831005,0.0795085365017632,"Attribute","PR-AUC",""
"104","assort_mass",-3.59445747370111,1.89030808007455,-7.29946131064723,0.110546363245003,-1.90151939336754,0.0572340147720677,0.0795085365017632,"Attribute","PR-AUC",""
"105","unclassified_tax_frac",-1.39137192997041,0.871007052685768,-3.09854575323452,0.315801893293695,-1.59742900551733,0.110170111187979,0.142573085066796,"Attribute","PR-AUC",""
"106","avg_degree",-0.018694223447738,0.0174755663749322,-0.052946333542605,0.0155578866471291,-1.06973491139915,0.284738647281269,0.348013902232662,"Attribute","PR-AUC",""
"107","mass_skewness",0.201451028331778,0.23981726484104,-0.26859081075666,0.671492867420216,0.840018872141284,0.400897805228758,0.464197458685931,"Attribute","PR-AUC",""
"108","miss_mass_frac",-0.46272699241624,0.84594581127434,-2.12078078251395,1.19532679768147,-0.546993656389389,0.584383090300217,0.642821399330238,"Attribute","PR-AUC",""
"109","high_tax_frac",0.233531100314834,0.779219364193891,-1.29373885350519,1.76080105413486,0.299698789642406,0.764406921920216,0.800807251535465,"Attribute","PR-AUC",""
"110","assort_mov",-0.196072883990545,1.08479684183791,-2.32227469399285,1.93012892601176,-0.180746178849811,0.856566810209479,0.856566810209479,"Attribute","PR-AUC",""
"111","cannibalistic_removal",-13.6414592927103,1.22766658073817,-16.0476857909571,-11.2352327944635,-11.1116971877722,0.000000000000000000000000000110047768733225,0.00000000000000000000000000242105091213096,"Structure","PR-AUC","****"
"112","avg_degree",0.162026176463788,0.017789610474771,0.127158539933237,0.19689381299434,9.10791029930484,0.0000000000000000000839839572439807,0.000000000000000000923823529683788,"Structure","PR-AUC","****"
"113","unclassified_tax_frac",-6.30265849618364,0.731274662239963,-7.73595683417397,-4.86936015819331,-8.6187294892428,0.00000000000000000677010826624534,0.0000000000000000496474606191325,"Structure","PR-AUC","****"
"114","log_num_nodes",1.6634367467127,0.211437618862348,1.2490190137425,2.0778544796829,7.86726957890897,0.00000000000000362465033131908,0.0000000000000199355768222549,"Structure","PR-AUC","****"
"115","modularity",-5.16990472569957,0.75853859861296,-6.65664037898097,-3.68316907241817,-6.81561193478235,0.0000000000093863355971956,0.0000000000412998766276606,"Structure","PR-AUC","****"
"116","mass_skewness",-1.26545917393016,0.215430221628584,-1.68770240832219,-0.843215939538135,-5.87410236300037,0.00000000425140627076433,0.0000000155884896594692,"Structure","PR-AUC","****"
"117","deg_assort_oi",0.734792644127987,0.189476953115382,0.363417816021838,1.10616747223414,3.87800538295829,0.000105316387645507,0.000330994361171595,"Structure","PR-AUC","***"
"118","deg_assort_ii",-0.695150195226059,0.222245861635433,-1.13075208403151,-0.25954830642061,-3.12784314682254,0.00176094129387304,0.00484258855815086,"Structure","PR-AUC","**"
"119","deg_assort_io",1.68046342004986,0.54860094655083,0.605205564810231,2.75572127528948,3.06317995004436,0.0021899832412598,0.00535329236752395,"Structure","PR-AUC","**"
